명칭,위도,경도,,,,,,,,,,,,,,,,,,,,
㈜나인프로젝트,37.5461499,127.1409674,,,,,,,,,,,,,,,,,,,,
㈜오픈스카이에듀,37.4970794,127.028718,,,,,,,,,,,,,,,,,,,,
㈜디맨드제너레이션코리아,37.4837121,127.0324112,,,,,,,,,,,,,,,,,,,,
㈜팔레트온,37.620542,127.0493278,,,,,,,,,,,,,,,,,,,,
그레이프랩㈜,37.5534162,126.9283014,,,,,,,,,,,,,,,,,,,,
㈜포스타즈,37.5145437,127.1065971,,,,,,,,,,,,,,,,,,,,
㈜지피다,37.5181052,127.0205295,,,,,,,,,,,,,,,,,,,,
㈜꾸미다,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
인포플러스㈜,37.5481783,127.0183343,,,,,,,,,,,,,,,,,,,,
㈜하비비커뮤니케이션,37.5030566,127.0215854,,,,,,,,,,,,,,,,,,,,
트루라벨,37.5145437,127.1065971,,,,,,,,,,,,,,,,,,,,
㈜리콘랩스,37.5190084,127.0397621,,,,,,,,,,,,,,,,,,,,
㈜비이오케이,37.4850938,126.9283758,,,,,,,,,,,,,,,,,,,,
㈜티피티퍼시픽,37.5729503,126.9793579,,,,,,,,,,,,,,,,,,,,
㈜모두의연구소,37.4921103,127.03094,,,,,,,,,,,,,,,,,,,,
㈜하이블럭스,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
㈜제이더블유씨네트웍스,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
㈜지움홀딩스,37.4954031,126.887369,,,,,,,,,,,,,,,,,,,,
㈜탑보이,37.5453842,127.0502864,,,,,,,,,,,,,,,,,,,,
㈜해시스크래퍼,37.5637561,126.9084211,,,,,,,,,,,,,,,,,,,,
㈜딜리버리케어,37.5640907,126.9979403,,,,,,,,,,,,,,,,,,,,
㈜휴서카디안,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
㈜피터드러커매니지먼트,37.5637561,126.9084211,,,,,,,,,,,,,,,,,,,,
㈜인포플라,37.5022938,127.040743,,,,,,,,,,,,,,,,,,,,
㈜하엘,37.589116,127.0182146,,,,,,,,,,,,,,,,,,,,
㈜스마트모빌러티,37.5889096,127.0593593,,,,,,,,,,,,,,,,,,,,
㈜글로벌링커스,37.5152579,127.0336418,,,,,,,,,,,,,,,,,,,,
㈜마이커머스,37.5071656,127.0084271,,,,,,,,,,,,,,,,,,,,
㈜드웰링,37.5637561,126.9084211,,,,,,,,,,,,,,,,,,,,
㈜건담앤컴퍼니,37.5434055,127.0548817,,,,,,,,,,,,,,,,,,,,
써티세븐스디그리 주식회사,37.5349927,127.0094395,,,,,,,,,,,,,,,,,,,,
㈜에스제이더블유인터내셔널,37.5263715,126.8962283,,,,,,,,,,,,,,,,,,,,
아무르(AMUR),37.5263715,126.8962283,,,,,,,,,,,,,,,,,,,,
"㈜맥브레인즈 (McBrains Co.,Ltd.)",37.5069632,127.0396551,,,,,,,,,,,,,,,,,,,,
㈜마이스페이스,37.501579,127.0323117,,,,,,,,,,,,,,,,,,,,
㈜택스큐브,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
㈜한경기획,37.545558,126.9402496,,,,,,,,,,,,,,,,,,,,
㈜세븐스타나이스,37.6010318,127.0453231,,,,,,,,,,,,,,,,,,,,
㈜레인톡,37.5633415,127.0371025,,,,,,,,,,,,,,,,,,,,
㈜브레인움,37.4931295,127.059154,,,,,,,,,,,,,,,,,,,,
㈜비브릭,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
㈜닥터송에이치앤비,37.4963126,127.0278447,,,,,,,,,,,,,,,,,,,,
엘케이 그린,37.5640907,126.9979403,,,,,,,,,,,,,,,,,,,,
㈜플렉시즈,37.5509786,126.8495382,,,,,,,,,,,,,,,,,,,,
㈜오션씨앤씨,37.4987582,127.0316307,,,,,,,,,,,,,,,,,,,,
쏘일텍㈜,37.5263715,126.8962283,,,,,,,,,,,,,,,,,,,,
㈜리더마인,37.5157003,127.0295797,,,,,,,,,,,,,,,,,,,,
㈜청운솔루션,,,,,,,,,,,,,,,,,,,,,,
㈜셀피코리아,37.5274615,127.0388492,,,,,,,,,,,,,,,,,,,,
웨일즈소프트,37.4954031,126.887369,,,,,,,,,,,,,,,,,,,,
㈜주식회사 애프터컴퍼니,37.5637561,126.9084211,,,,,,,,,,,,,,,,,,,,
㈜금융과나눔,37.5044305,127.0503734,,,,,,,,,,,,,,,,,,,,
㈜구십구도씨,37.5135373,127.0328111,,,,,,,,,,,,,,,,,,,,
HR스톤패션,37.5145437,127.1065971,,,,,,,,,,,,,,,,,,,,
㈜모빌리티시스템스,37.5145437,127.1065971,,,,,,,,,,,,,,,,,,,,
㈜스퀘어랩,37.5674783,126.9884121,,,,,,,,,,,,,,,,,,,,
㈜트위그팜,37.5698138,126.9783241,,,,,,,,,,,,,,,,,,,,
유비퀵스㈜,,,,,,,,,,,,,,,,,,,,,,
㈜빅인사이트,37.4979396,127.0299339,,,,,,,,,,,,,,,,,,,,
㈜파이랩,37.5263715,126.8962283,,,,,,,,,,,,,,,,,,,,
㈜퓨쳐다임,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
㈜아이티엘,37.4784235,127.0391216,,,,,,,,,,,,,,,,,,,,
세안에너텍㈜,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
㈜와우인포텍,37.4698878,126.8856255,,,,,,,,,,,,,,,,,,,,
브로콜릭㈜,37.4759656,126.8861254,,,,,,,,,,,,,,,,,,,,
㈜메인라인,37.5521013,126.9178095,,,,,,,,,,,,,,,,,,,,
㈜세이크엠이씨,,,,,,,,,,,,,,,,,,,,,,
㈜디타스,37.4923535,127.0297246,,,,,,,,,,,,,,,,,,,,
㈜베리나이스,37.5293642,126.9682985,,,,,,,,,,,,,,,,,,,,
㈜티앤피디자인컴퍼니,,,,,,,,,,,,,,,,,,,,,,
㈜천우씨엠,,,,,,,,,,,,,,,,,,,,,,
위데이터랩㈜,37.5769368,126.8900961,,,,,,,,,,,,,,,,,,,,
커머스마이너㈜,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
아이티드㈜,37.5633415,127.0371025,,,,,,,,,,,,,,,,,,,,
㈜미디어폼,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
㈜플래누리,37.4946893,127.0460208,,,,,,,,,,,,,,,,,,,,
브랜드디렉터스,37.518128,127.0223955,,,,,,,,,,,,,,,,,,,,
주식회사 판타지홀딩스,37.5263715,126.8962283,,,,,,,,,,,,,,,,,,,,
㈜삼도쥬얼리,37.5739232,126.9986062,,,,,,,,,,,,,,,,,,,,
㈜웨이브컴퍼니,37.5848659,126.88598,,,,,,,,,,,,,,,,,,,,
㈜푸쉬캣,37.5461846,127.0534046,,,,,,,,,,,,,,,,,,,,
열사람㈜,37.6525861,127.0440679,,,,,,,,,,,,,,,,,,,,
한국토코넷㈜,37.5583092,127.0090075,,,,,,,,,,,,,,,,,,,,
쿼드러쳐㈜,37.5581289,126.9038002,,,,,,,,,,,,,,,,,,,,
㈜블렌트,37.5360059,126.8918614,,,,,,,,,,,,,,,,,,,,
㈜우리꽃연구소,37.5743682,127.0400189,,,,,,,,,,,,,,,,,,,,
㈜퍼스텝컴퍼니,37.5047478,127.0454085,,,,,,,,,,,,,,,,,,,,
㈜지아르케,37.4837121,127.0324112,,,,,,,,,,,,,,,,,,,,
홀로그램(holograms),37.5637561,126.9084211,,,,,,,,,,,,,,,,,,,,
㈜핵심가치,37.6026957,126.9291119,,,,,,,,,,,,,,,,,,,,
㈜프리미어플랜,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
새한코퍼레이션㈜,,,,,,,,,,,,,,,,,,,,,,
㈜솔브원,37.5263715,126.8962283,,,,,,,,,,,,,,,,,,,,
㈜씨지오,37.5637561,126.9084211,,,,,,,,,,,,,,,,,,,,
㈜씨앤에스라이트,,,,,,,,,,,,,,,,,,,,,,
㈜파인원커뮤니케이션즈,37.4865556,127.0271344,,,,,,,,,,,,,,,,,,,,
삼양프로세스,37.563591,126.9963845,,,,,,,,,,,,,,,,,,,,
㈜로이쿠,37.541537,126.839096,,,,,,,,,,,,,,,,,,,,
㈜제스엔지니어링,,,,,,,,,,,,,,,,,,,,,,
㈜카이센테크,37.5333996,126.9568059,,,,,,,,,,,,,,,,,,,,
㈜엠디소프트,37.4794491,126.8874768,,,,,,,,,,,,,,,,,,,,
㈜애니링커,37.4837121,127.0324112,,,,,,,,,,,,,,,,,,,,
㈜데카몬,37.5633415,127.0371025,,,,,,,,,,,,,,,,,,,,
㈜드림와이즈,37.5793928,126.8904222,,,,,,,,,,,,,,,,,,,,
㈜한텍컨버전스,37.6541917,127.056793,,,,,,,,,,,,,,,,,,,,
㈜프리윌커뮤니케이션,37.5146657,126.8984728,,,,,,,,,,,,,,,,,,,,
㈜이롭게,37.546297,127.0658563,,,,,,,,,,,,,,,,,,,,
㈜미래엔바이런,37.4880354,126.9923362,,,,,,,,,,,,,,,,,,,,
씨웨이브어쿼스틱,37.4722248,126.8859774,,,,,,,,,,,,,,,,,,,,
㈜디블렌트,37.5133512,127.0424756,,,,,,,,,,,,,,,,,,,,
㈜다쏘,37.5352325,126.9439182,,,,,,,,,,,,,,,,,,,,
㈜플랜잇헬스케어,37.493607,127.0313533,,,,,,,,,,,,,,,,,,,,
엑시노㈜,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
그릿씨아이씨㈜,37.6541917,127.056793,,,,,,,,,,,,,,,,,,,,
㈜프로젝트이안,37.5622823,127.03417,,,,,,,,,,,,,,,,,,,,
종로서적판매㈜,37.570586,126.983611,,,,,,,,,,,,,,,,,,,,
㈜앤엑스유,37.512402,126.9392525,,,,,,,,,,,,,,,,,,,,
㈜옵틱라이프,37.6541917,127.056793,,,,,,,,,,,,,,,,,,,,
㈜트라이어스앤컴퍼니,37.5073392,127.0568029,,,,,,,,,,,,,,,,,,,,
핑거포인트랩㈜,37.4912486,127.03025,,,,,,,,,,,,,,,,,,,,
㈜에이치이노텍,37.501252,126.8883793,,,,,,,,,,,,,,,,,,,,
㈜후트론,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
㈜카찹,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
㈜아이작솔루션,37.4954031,126.887369,,,,,,,,,,,,,,,,,,,,
미래경영자문그룹,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
㈜위대한,37.5640907,126.9979403,,,,,,,,,,,,,,,,,,,,
㈜오플로,37.5299224,126.8546806,,,,,,,,,,,,,,,,,,,,
㈜판다코리아닷컴,37.5461925,127.0481679,,,,,,,,,,,,,,,,,,,,
㈜서원이엔씨,37.5384843,127.0822938,,,,,,,,,,,,,,,,,,,,
㈜랩엠제로,37.5633415,127.0371025,,,,,,,,,,,,,,,,,,,,
㈜유비앤에스,37.6065602,127.0926519,,,,,,,,,,,,,,,,,,,,
㈜유니웰시스,37.474138,127.0488209,,,,,,,,,,,,,,,,,,,,
알앤엑스㈜,37.5384843,127.0822938,,,,,,,,,,,,,,,,,,,,
㈜한국크레딕라이프,37.519928,126.8992285,,,,,,,,,,,,,,,,,,,,
㈜대학내일,37.5429589,126.9493663,,,,,,,,,,,,,,,,,,,,
㈜교복몰,37.5145437,127.1065971,,,,,,,,,,,,,,,,,,,,
㈜얼맥당,37.5497823,126.9118596,,,,,,,,,,,,,,,,,,,,
㈜비던,37.5263715,126.8962283,,,,,,,,,,,,,,,,,,,,
㈜세명테크,37.4869043,126.9042845,,,,,,,,,,,,,,,,,,,,
리키테크㈜,37.655007,127.0682555,,,,,,,,,,,,,,,,,,,,
㈜인포웍스,37.4781156,126.8815677,,,,,,,,,,,,,,,,,,,,
㈜리메세,37.6012625,127.045298,,,,,,,,,,,,,,,,,,,,
㈜셰어킴,37.4906843,127.0306729,,,,,,,,,,,,,,,,,,,,
㈜페이크아이즈,37.5788395,126.8908124,,,,,,,,,,,,,,,,,,,,
㈜모자이크,37.4954031,126.887369,,,,,,,,,,,,,,,,,,,,
에코아트조경㈜,,,,,,,,,,,,,,,,,,,,,,
㈜에브리치,37.5523247,126.9142598,,,,,,,,,,,,,,,,,,,,
㈜한국정보화기술원,37.4837121,127.0324112,,,,,,,,,,,,,,,,,,,,
한진이에스앤㈜,,,,,,,,,,,,,,,,,,,,,,
㈜엠피아이모던필라테스,37.4837121,127.0324112,,,,,,,,,,,,,,,,,,,,
㈜트렌드하이테크,37.5384843,127.0822938,,,,,,,,,,,,,,,,,,,,
㈜티티맵,37.5145437,127.1065971,,,,,,,,,,,,,,,,,,,,
㈜워디,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
아도바㈜,37.4837121,127.0324112,,,,,,,,,,,,,,,,,,,,
아란타㈜,37.5655482,126.9525739,,,,,,,,,,,,,,,,,,,,
㈜코어덤,37.5145437,127.1065971,,,,,,,,,,,,,,,,,,,,
㈜닥터비오비,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
㈜오너클랜,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
뉴로바이오젠㈜,37.6087673,127.0648946,,,,,,,,,,,,,,,,,,,,
㈜온다패션,37.5454792,126.9146302,,,,,,,,,,,,,,,,,,,,
㈜페타엔지니어링,37.5145437,127.1065971,,,,,,,,,,,,,,,,,,,,
㈜케일헬스케어,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
㈜사피엔반도체,37.5145437,127.1065971,,,,,,,,,,,,,,,,,,,,
㈜케이라이즈,37.6396099,127.0256575,,,,,,,,,,,,,,,,,,,,
㈜쇼맨,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
디올림㈜,37.5492388,127.0066956,,,,,,,,,,,,,,,,,,,,
㈜클루라이프코리아,37.589116,127.0182146,,,,,,,,,,,,,,,,,,,,
㈜엑슬리트엣지(ExleetEdge Inc.),37.5399348,126.8942845,,,,,,,,,,,,,,,,,,,,
㈜글리덕,37.4837121,127.0324112,,,,,,,,,,,,,,,,,,,,
㈜아이디자인랩,37.5504495,126.9195539,,,,,,,,,,,,,,,,,,,,
㈜리컴퍼니,37.5382024,127.1390728,,,,,,,,,,,,,,,,,,,,
㈜세림,37.4954031,126.887369,,,,,,,,,,,,,,,,,,,,
㈜위칸소프트,37.4906579,127.0306229,,,,,,,,,,,,,,,,,,,,
㈜직방,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
㈜마케팅디자인,37.4826163,126.8776689,,,,,,,,,,,,,,,,,,,,
㈜구하다,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
㈜이노앤,37.5633415,127.0371025,,,,,,,,,,,,,,,,,,,,
㈜뮤비존,37.4954031,126.887369,,,,,,,,,,,,,,,,,,,,
케이윈드㈜,37.5791158,126.9367789,,,,,,,,,,,,,,,,,,,,
㈜케이엠티엘,37.4824325,126.8944245,,,,,,,,,,,,,,,,,,,,
㈜린인터내셔널,,,,,,,,,,,,,,,,,,,,,,
㈜마인더스,37.4727647,127.0391002,,,,,,,,,,,,,,,,,,,,
㈜미래핀테크,37.4954031,126.887369,,,,,,,,,,,,,,,,,,,,
에스디미래개발㈜,37.5328514,127.0758249,,,,,,,,,,,,,,,,,,,,
㈜테일러파트너스,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
㈜더클로젯컴퍼니,37.5009982,127.0411999,,,,,,,,,,,,,,,,,,,,
㈜브랜드엑스코퍼레이션,37.5468395,127.0476108,,,,,,,,,,,,,,,,,,,,
㈜지후아테네오,37.4954031,126.887369,,,,,,,,,,,,,,,,,,,,
㈜아리안(ALIAN Co.),37.5413911,126.9470437,,,,,,,,,,,,,,,,,,,,
지엘에스이㈜,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
아카라코리아㈜,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
뱀부스㈜,37.4926593,127.0136386,,,,,,,,,,,,,,,,,,,,
㈜아일라글로벌,37.4855838,127.1221135,,,,,,,,,,,,,,,,,,,,
디지털인사이트㈜,37.6194277,127.05982,,,,,,,,,,,,,,,,,,,,
㈜그레이포인트,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
㈜이새에프앤씨,,,,,,,,,,,,,,,,,,,,,,
㈜프로메드코리아,37.4909473,127.0314212,,,,,,,,,,,,,,,,,,,,
㈜슈퍼플랜,37.5215839,127.0388014,,,,,,,,,,,,,,,,,,,,
윈텍정보㈜,37.4667676,126.8883144,,,,,,,,,,,,,,,,,,,,
로플리,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
㈜비디오몬스터,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
㈜공팔리터,37.5103238,127.0610228,,,,,,,,,,,,,,,,,,,,
㈜제이비컴,,,,,,,,,,,,,,,,,,,,,,
㈜글로벌경제뉴스,37.5029582,126.9220879,,,,,,,,,,,,,,,,,,,,
㈜비컨,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
디몬나인㈜,37.536613,127.1405733,,,,,,,,,,,,,,,,,,,,
㈜이지스아이티,,,,,,,,,,,,,,,,,,,,,,
㈜플로이드,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
㈜아이알큐더스,37.5219218,126.9300614,,,,,,,,,,,,,,,,,,,,
㈜달리자,37.5106269,127.0846829,,,,,,,,,,,,,,,,,,,,
㈜아몽소프트웨어,37.506653,127.040849,,,,,,,,,,,,,,,,,,,,
㈜씨아이그룹,37.4789983,126.9911245,,,,,,,,,,,,,,,,,,,,
㈜피플펀드컴퍼니,37.4958623,127.0263889,,,,,,,,,,,,,,,,,,,,
㈜리플러그,37.5263715,126.8962283,,,,,,,,,,,,,,,,,,,,
㈜에스크라운,37.4797151,126.8768589,,,,,,,,,,,,,,,,,,,,
㈜슈가힐,37.4991753,127.0275226,,,,,,,,,,,,,,,,,,,,
㈜바이브존,37.5059871,127.0489829,,,,,,,,,,,,,,,,,,,,
㈜블씨코퍼레이션,37.5440769,127.0717121,,,,,,,,,,,,,,,,,,,,
㈜주완푸드,37.5633415,127.0371025,,,,,,,,,,,,,,,,,,,,
㈜이지식스(easi6),37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
㈜지비위드원,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
㈜진씨커,37.5743682,127.0400189,,,,,,,,,,,,,,,,,,,,
㈜에이치앤드엔터테인먼트,37.5053861,127.0331051,,,,,,,,,,,,,,,,,,,,
㈜한틀시스템,37.4816074,126.8848307,,,,,,,,,,,,,,,,,,,,
㈜리얼인벤션,37.4784063,126.9516133,,,,,,,,,,,,,,,,,,,,
㈜지승구조건설,37.4855033,127.1196468,,,,,,,,,,,,,,,,,,,,
㈜피플커넥트,,,,,,,,,,,,,,,,,,,,,,
㈜레비테이트,37.5568099,126.9366735,,,,,,,,,,,,,,,,,,,,
㈜주식회사 미래를 보다,,,,,,,,,,,,,,,,,,,,,,
㈜밀리옹,37.5145437,127.1065971,,,,,,,,,,,,,,,,,,,,
㈜주식회사 팔린,37.5509786,126.8495382,,,,,,,,,,,,,,,,,,,,
㈜팡스카이,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
테크하임㈜,37.4897403,127.0103641,,,,,,,,,,,,,,,,,,,,
㈜틴고랜드,37.4860805,127.0191564,,,,,,,,,,,,,,,,,,,,
㈜오늘의픽업,37.5640907,126.9979403,,,,,,,,,,,,,,,,,,,,
㈜위스마트,37.5145437,127.1065971,,,,,,,,,,,,,,,,,,,,
비엠씨(BMC)코리아,37.5791158,126.9367789,,,,,,,,,,,,,,,,,,,,
카방㈜,37.5637561,126.9084211,,,,,,,,,,,,,,,,,,,,
㈜주식회사 디자인다다,37.4992695,127.0524416,,,,,,,,,,,,,,,,,,,,
㈜다드림커뮤니케이션,37.5384272,126.9654442,,,,,,,,,,,,,,,,,,,,
디지털아트라바밀링센터,37.5690121,127.0518362,,,,,,,,,,,,,,,,,,,,
㈜주식회사 고수플러스,37.5640907,126.9979403,,,,,,,,,,,,,,,,,,,,
아이디어링크㈜,,,,,,,,,,,,,,,,,,,,,,
㈜인핸즈글로벌,37.5554689,126.8721166,,,,,,,,,,,,,,,,,,,,
㈜케이솔루션,37.4771592,126.8837142,,,,,,,,,,,,,,,,,,,,
㈜의식주컴퍼니,37.5571812,126.8581855,,,,,,,,,,,,,,,,,,,,
㈜미래테크인터내셔널,37.4614412,126.8989602,,,,,,,,,,,,,,,,,,,,
㈜엠큐아이,37.6687738,127.0470706,,,,,,,,,,,,,,,,,,,,
㈜리노커뮤니케이션즈,37.4940063,127.1243747,,,,,,,,,,,,,,,,,,,,
세컨프라이스㈜,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
㈜옐로시스,37.5059871,127.0489829,,,,,,,,,,,,,,,,,,,,
㈜아이엔지스토리,,,,,,,,,,,,,,,,,,,,,,
㈜아파트엔,37.4837121,127.0324112,,,,,,,,,,,,,,,,,,,,
㈜비팩토리,37.4856693,127.0338555,,,,,,,,,,,,,,,,,,,,
㈜소셜라디오컴퍼니,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
㈜코레트리,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
DELIGHTPOOL,37.5384272,126.9654442,,,,,,,,,,,,,,,,,,,,
㈜디스퍼트,37.5637561,126.9084211,,,,,,,,,,,,,,,,,,,,
도원닷컴㈜,37.497572,127.0320218,,,,,,,,,,,,,,,,,,,,
㈜에디토,37.4769968,127.0365715,,,,,,,,,,,,,,,,,,,,
㈜피트메디,37.5637561,126.9084211,,,,,,,,,,,,,,,,,,,,
에이치투에프㈜㈜,37.4954031,126.887369,,,,,,,,,,,,,,,,,,,,
㈜하이퍼커넥트,37.5128362,127.059746,,,,,,,,,,,,,,,,,,,,
에이비제트,37.4837121,127.0324112,,,,,,,,,,,,,,,,,,,,
㈜인지소프트,,,,,,,,,,,,,,,,,,,,,,
"㈜아이오트러스트(IoTrust Co.,Ltd.)",37.5211329,127.0395515,,,,,,,,,,,,,,,,,,,,
㈜주강,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
진일공업㈜,37.5120678,126.8970345,,,,,,,,,,,,,,,,,,,,
㈜준소프트웨어,,,,,,,,,,,,,,,,,,,,,,
㈜기산텔레콤,37.5125715,127.1082084,,,,,,,,,,,,,,,,,,,,
㈜마이스허브,37.5633415,127.0371025,,,,,,,,,,,,,,,,,,,,
㈜와이엠디앤디,,,,,,,,,,,,,,,,,,,,,,
㈜네이처프라임,37.5731686,127.0660769,,,,,,,,,,,,,,,,,,,,
㈜아이티펀,37.5263715,126.8962283,,,,,,,,,,,,,,,,,,,,
㈜레디나인,37.5113346,127.0531047,,,,,,,,,,,,,,,,,,,,
㈜소프트그래피,37.4954031,126.887369,,,,,,,,,,,,,,,,,,,,
㈜유니앳,37.4850949,126.8788226,,,,,,,,,,,,,,,,,,,,
㈜보고플레이,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
다우리시스템㈜,,,,,,,,,,,,,,,,,,,,,,
㈜에이아이엠디,37.5633415,127.0371025,,,,,,,,,,,,,,,,,,,,
㈜아름솔루션,37.4808226,126.8822479,,,,,,,,,,,,,,,,,,,,
㈜벤튼,37.5130659,126.9373735,,,,,,,,,,,,,,,,,,,,
주식회사 어비스컴퍼니,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
㈜넷아이디,37.4950222,127.0378448,,,,,,,,,,,,,,,,,,,,
㈜콜라보디자인,37.5133953,127.0298923,,,,,,,,,,,,,,,,,,,,
㈜단감소프트,37.4837121,127.0324112,,,,,,,,,,,,,,,,,,,,
㈜디자인나우,37.505754,127.02807,,,,,,,,,,,,,,,,,,,,
㈜디피어소시에이츠,37.4847868,127.0128979,,,,,,,,,,,,,,,,,,,,
㈜옷잘입는언니,37.6065602,127.0926519,,,,,,,,,,,,,,,,,,,,
㈜두온에너지원,37.5627364,127.0658664,,,,,,,,,,,,,,,,,,,,
㈜이모티브,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
이레텍㈜,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
㈜지엠피아이티,37.4760213,126.8801122,,,,,,,,,,,,,,,,,,,,
㈜지앤피바이오사이언스,37.5509786,126.8495382,,,,,,,,,,,,,,,,,,,,
㈜골드테크,37.5719321,126.9918878,,,,,,,,,,,,,,,,,,,,
㈜하우저,37.5633415,127.0371025,,,,,,,,,,,,,,,,,,,,
㈜휴노,37.5637561,126.9084211,,,,,,,,,,,,,,,,,,,,
㈜진앤현시스템,37.4832095,127.1222878,,,,,,,,,,,,,,,,,,,,
㈜한국데이터팜,37.5145437,127.1065971,,,,,,,,,,,,,,,,,,,,
브이엔티,37.5637561,126.9084211,,,,,,,,,,,,,,,,,,,,
㈜케이엘씨앤에스,37.4882191,127.0161991,,,,,,,,,,,,,,,,,,,,
㈜케이알메딕스,37.4983242,127.0344945,,,,,,,,,,,,,,,,,,,,
한국웹툰기획원,37.512402,126.9392525,,,,,,,,,,,,,,,,,,,,
㈜에이엘,37.4784063,126.9516133,,,,,,,,,,,,,,,,,,,,
㈜라임시큐리티,37.4828242,127.0038714,,,,,,,,,,,,,,,,,,,,
㈜롱빌,37.4954031,126.887369,,,,,,,,,,,,,,,,,,,,
㈜엠클라우독,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
㈜모멘티움,37.5059251,127.0332005,,,,,,,,,,,,,,,,,,,,
"㈜노리앤드(noriand Co.,Ltd)",37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
㈜로코모,37.545493,127.050407,,,,,,,,,,,,,,,,,,,,
신광정밀,,,,,,,,,,,,,,,,,,,,,,
㈜에스에이치모빌리티,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
㈜스미스일공육,37.5171204,127.024007,,,,,,,,,,,,,,,,,,,,
㈜서지넥스,37.4983886,127.0057935,,,,,,,,,,,,,,,,,,,,
㈜세양이엔지,37.5016255,127.1265002,,,,,,,,,,,,,,,,,,,,
Ub전기통신,37.5263715,126.8962283,,,,,,,,,,,,,,,,,,,,
㈜유케이웍스,,,,,,,,,,,,,,,,,,,,,,
㈜윈드바이오,37.4912925,126.8834535,,,,,,,,,,,,,,,,,,,,
주차장만드는사람들㈜,37.5146657,126.8984728,,,,,,,,,,,,,,,,,,,,
㈜딥인포,37.5031833,127.0079167,,,,,,,,,,,,,,,,,,,,
㈜킴텍,37.4784063,126.9516133,,,,,,,,,,,,,,,,,,,,
케이민그룹 주식회사,37.4821572,127.0456185,,,,,,,,,,,,,,,,,,,,
㈜리뷰마인드,37.5394921,126.946741,,,,,,,,,,,,,,,,,,,,
㈜스타윙스,37.5165081,127.0328237,,,,,,,,,,,,,,,,,,,,
㈜메디아이젠트,37.6565,127.06695,,,,,,,,,,,,,,,,,,,,
㈜유니정보,37.4809467,126.8808043,,,,,,,,,,,,,,,,,,,,
코다㈜,37.5301251,127.123762,,,,,,,,,,,,,,,,,,,,
피오씨시큐리티(유한책임),37.5156421,127.1082615,,,,,,,,,,,,,,,,,,,,
㈜에스와이코퍼레이션,37.5640907,126.9979403,,,,,,,,,,,,,,,,,,,,
㈜셀러비전,37.5509786,126.8495382,,,,,,,,,,,,,,,,,,,,
㈜비코닉스,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
㈜캐칭몬,37.484991,127.0458682,,,,,,,,,,,,,,,,,,,,
㈜전략해양,37.4729307,126.8810503,,,,,,,,,,,,,,,,,,,,
㈜코젠아이,37.483903,127.0414757,,,,,,,,,,,,,,,,,,,,
㈜콘랩컴퍼니,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
㈜큐브이미징시스템즈,37.5439603,127.1211213,,,,,,,,,,,,,,,,,,,,
